origin,destination,date,price,airline,duration,departure,arrival,error,duration(min),departure_dt,dep_date,dep_time,dep_minutes,arrival_dt,arr_date,arr_time,arr_minutes,weekday
NCE,BCN,2026-02-21,164.3,AF,10:00,2026-02-21T06:30:00,2026-02-21T08:35:00,,600,2026-02-21 06:30:00,2026-02-21,06:30,390.0,2026-02-21 08:35:00,2026-02-21,08:35,515.0,Saturday
NCE,BCN,2026-02-21,164.3,AF,17:15,2026-02-21T17:10:00,2026-02-21T19:15:00,,1035,2026-02-21 17:10:00,2026-02-21,17:10,1030.0,2026-02-21 19:15:00,2026-02-21,19:15,1155.0,Saturday
NCE,BCN,2026-02-21,164.3,AF,19:05,2026-02-21T17:10:00,2026-02-21T19:15:00,,1145,2026-02-21 17:10:00,2026-02-21,17:10,1030.0,2026-02-21 19:15:00,2026-02-21,19:15,1155.0,Saturday
NCE,BCN,2026-02-21,164.3,AF,22:05,2026-02-21T12:20:00,2026-02-21T14:25:00,,1325,2026-02-21 12:20:00,2026-02-21,12:20,740.0,2026-02-21 14:25:00,2026-02-21,14:25,865.0,Saturday
NCE,BCN,2026-02-21,182.0,TP,5:45,2026-02-21T18:00:00,2026-02-21T19:45:00,,345,2026-02-21 18:00:00,2026-02-21,18:00,1080.0,2026-02-21 19:45:00,2026-02-21,19:45,1185.0,Saturday
NCE,BCN,2026-02-21,182.0,TP,5:55,2026-02-21T05:50:00,2026-02-21T07:35:00,,355,2026-02-21 05:50:00,2026-02-21,05:50,350.0,2026-02-21 07:35:00,2026-02-21,07:35,455.0,Saturday
NCE,BCN,2026-02-21,182.0,TP,7:55,2026-02-21T05:50:00,2026-02-21T07:35:00,,475,2026-02-21 05:50:00,2026-02-21,05:50,350.0,2026-02-21 07:35:00,2026-02-21,07:35,455.0,Saturday
NCE,BCN,2026-02-21,182.0,TP,16:05,2026-02-21T18:00:00,2026-02-21T19:45:00,,965,2026-02-21 18:00:00,2026-02-21,18:00,1080.0,2026-02-21 19:45:00,2026-02-21,19:45,1185.0,Saturday
NCE,BCN,2026-02-22,77.56,VY,1:15,2026-02-22T09:00:00,2026-02-22T10:15:00,,75,2026-02-22 09:00:00,2026-02-22,09:00,540.0,2026-02-22 10:15:00,2026-02-22,10:15,615.0,Sunday
NCE,BCN,2026-02-22,77.56,VY,1:20,2026-02-22T22:55:00,2026-02-23T00:15:00,,80,2026-02-22 22:55:00,2026-02-22,22:55,1375.0,2026-02-23 00:15:00,2026-02-23,00:15,15.0,Sunday
NCE,BCN,2026-02-22,77.56,IB,1:15,2026-02-22T09:00:00,2026-02-22T10:15:00,,75,2026-02-22 09:00:00,2026-02-22,09:00,540.0,2026-02-22 10:15:00,2026-02-22,10:15,615.0,Sunday
NCE,BCN,2026-02-22,77.56,IB,1:20,2026-02-22T22:55:00,2026-02-23T00:15:00,,80,2026-02-22 22:55:00,2026-02-22,22:55,1375.0,2026-02-23 00:15:00,2026-02-23,00:15,15.0,Sunday
NCE,BCN,2026-02-22,151.48,JU,23:30,2026-02-22T20:15:00,2026-02-22T22:05:00,,1410,2026-02-22 20:15:00,2026-02-22,20:15,1215.0,2026-02-22 22:05:00,2026-02-22,22:05,1325.0,Sunday
NCE,BCN,2026-02-22,162.41,IB,13:30,2026-02-22T18:55:00,2026-02-22T20:55:00,,810,2026-02-22 18:55:00,2026-02-22,18:55,1135.0,2026-02-22 20:55:00,2026-02-22,20:55,1255.0,Sunday
NCE,BCN,2026-02-22,165.97,AZ,3:50,2026-02-22T19:25:00,2026-02-22T20:40:00,,230,2026-02-22 19:25:00,2026-02-22,19:25,1165.0,2026-02-22 20:40:00,2026-02-22,20:40,1240.0,Sunday
NCE,BCN,2026-02-22,165.97,AZ,7:55,2026-02-22T15:20:00,2026-02-22T16:30:00,,475,2026-02-22 15:20:00,2026-02-22,15:20,920.0,2026-02-22 16:30:00,2026-02-22,16:30,990.0,Sunday
NCE,BCN,2026-02-22,165.97,AZ,15:25,2026-02-22T19:25:00,2026-02-22T20:40:00,,925,2026-02-22 19:25:00,2026-02-22,19:25,1165.0,2026-02-22 20:40:00,2026-02-22,20:40,1240.0,Sunday
NCE,BCN,2026-02-22,165.97,AZ,19:30,2026-02-22T15:20:00,2026-02-22T16:30:00,,1170,2026-02-22 15:20:00,2026-02-22,15:20,920.0,2026-02-22 16:30:00,2026-02-22,16:30,990.0,Sunday
NCE,BCN,2026-02-22,177.28,A3,22:45,2026-02-22T11:40:00,2026-02-22T15:05:00,,1365,2026-02-22 11:40:00,2026-02-22,11:40,700.0,2026-02-22 15:05:00,2026-02-22,15:05,905.0,Sunday
NCE,BCN,2026-02-22,177.28,A3,29:30,2026-02-22T11:40:00,2026-02-22T15:05:00,,1770,2026-02-22 11:40:00,2026-02-22,11:40,700.0,2026-02-22 15:05:00,2026-02-22,15:05,905.0,Sunday
NCE,BCN,2026-02-22,182.0,TP,5:55,2026-02-22T05:50:00,2026-02-22T07:35:00,,355,2026-02-22 05:50:00,2026-02-22,05:50,350.0,2026-02-22 07:35:00,2026-02-22,07:35,455.0,Sunday
NCE,BCN,2026-02-22,182.0,TP,7:55,2026-02-22T05:50:00,2026-02-22T07:35:00,,475,2026-02-22 05:50:00,2026-02-22,05:50,350.0,2026-02-22 07:35:00,2026-02-22,07:35,455.0,Sunday
NCE,BCN,2026-02-22,182.0,TP,8:25,2026-02-22T11:55:00,2026-02-22T13:40:00,,505,2026-02-22 11:55:00,2026-02-22,11:55,715.0,2026-02-22 13:40:00,2026-02-22,13:40,820.0,Sunday
NCE,BCN,2026-02-23,77.56,VY,1:15,2026-02-23T09:00:00,2026-02-23T10:15:00,,75,2026-02-23 09:00:00,2026-02-23,09:00,540.0,2026-02-23 10:15:00,2026-02-23,10:15,615.0,Monday
NCE,BCN,2026-02-23,77.56,VY,1:20,2026-02-23T22:55:00,2026-02-24T00:15:00,,80,2026-02-23 22:55:00,2026-02-23,22:55,1375.0,2026-02-24 00:15:00,2026-02-24,00:15,15.0,Monday
NCE,BCN,2026-02-23,77.56,IB,1:15,2026-02-23T09:00:00,2026-02-23T10:15:00,,75,2026-02-23 09:00:00,2026-02-23,09:00,540.0,2026-02-23 10:15:00,2026-02-23,10:15,615.0,Monday
NCE,BCN,2026-02-23,77.56,IB,1:20,2026-02-23T22:55:00,2026-02-24T00:15:00,,80,2026-02-23 22:55:00,2026-02-23,22:55,1375.0,2026-02-24 00:15:00,2026-02-24,00:15,15.0,Monday
NCE,BCN,2026-02-23,137.41,IB,5:15,2026-02-23T06:30:00,2026-02-23T08:35:00,,315,2026-02-23 06:30:00,2026-02-23,06:30,390.0,2026-02-23 08:35:00,2026-02-23,08:35,515.0,Monday
NCE,BCN,2026-02-23,137.41,IB,5:35,2026-02-23T12:35:00,2026-02-23T14:35:00,,335,2026-02-23 12:35:00,2026-02-23,12:35,755.0,2026-02-23 14:35:00,2026-02-23,14:35,875.0,Monday
NCE,BCN,2026-02-23,165.97,AZ,3:50,2026-02-23T19:25:00,2026-02-23T20:40:00,,230,2026-02-23 19:25:00,2026-02-23,19:25,1165.0,2026-02-23 20:40:00,2026-02-23,20:40,1240.0,Monday
NCE,BCN,2026-02-23,165.97,AZ,4:35,2026-02-23T11:20:00,2026-02-23T12:30:00,,275,2026-02-23 11:20:00,2026-02-23,11:20,680.0,2026-02-23 12:30:00,2026-02-23,12:30,750.0,Monday
NCE,BCN,2026-02-23,165.97,AZ,7:55,2026-02-23T15:20:00,2026-02-23T16:30:00,,475,2026-02-23 15:20:00,2026-02-23,15:20,920.0,2026-02-23 16:30:00,2026-02-23,16:30,990.0,Monday
NCE,BCN,2026-02-23,165.97,AZ,15:25,2026-02-23T19:25:00,2026-02-23T20:40:00,,925,2026-02-23 19:25:00,2026-02-23,19:25,1165.0,2026-02-23 20:40:00,2026-02-23,20:40,1240.0,Monday
NCE,BCN,2026-02-23,165.97,AZ,19:30,2026-02-23T15:20:00,2026-02-23T16:30:00,,1170,2026-02-23 15:20:00,2026-02-23,15:20,920.0,2026-02-23 16:30:00,2026-02-23,16:30,990.0,Monday
NCE,BCN,2026-02-23,182.0,TP,5:45,2026-02-23T18:00:00,2026-02-23T19:45:00,,345,2026-02-23 18:00:00,2026-02-23,18:00,1080.0,2026-02-23 19:45:00,2026-02-23,19:45,1185.0,Monday
NCE,BCN,2026-02-23,182.0,TP,5:55,2026-02-23T05:50:00,2026-02-23T07:35:00,,355,2026-02-23 05:50:00,2026-02-23,05:50,350.0,2026-02-23 07:35:00,2026-02-23,07:35,455.0,Monday
NCE,BCN,2026-02-23,182.0,TP,7:55,2026-02-23T05:50:00,2026-02-23T07:35:00,,475,2026-02-23 05:50:00,2026-02-23,05:50,350.0,2026-02-23 07:35:00,2026-02-23,07:35,455.0,Monday
NCE,BCN,2026-02-23,182.0,TP,8:25,2026-02-23T11:55:00,2026-02-23T13:45:00,,505,2026-02-23 11:55:00,2026-02-23,11:55,715.0,2026-02-23 13:45:00,2026-02-23,13:45,825.0,Monday
NCE,BCN,2026-02-24,77.56,VY,1:15,2026-02-24T09:00:00,2026-02-24T10:15:00,,75,2026-02-24 09:00:00,2026-02-24,09:00,540.0,2026-02-24 10:15:00,2026-02-24,10:15,615.0,Tuesday
NCE,BCN,2026-02-24,77.56,VY,1:20,2026-02-24T22:55:00,2026-02-25T00:15:00,,80,2026-02-24 22:55:00,2026-02-24,22:55,1375.0,2026-02-25 00:15:00,2026-02-25,00:15,15.0,Tuesday
NCE,BCN,2026-02-24,77.56,IB,1:15,2026-02-24T09:00:00,2026-02-24T10:15:00,,75,2026-02-24 09:00:00,2026-02-24,09:00,540.0,2026-02-24 10:15:00,2026-02-24,10:15,615.0,Tuesday
NCE,BCN,2026-02-24,77.56,IB,1:20,2026-02-24T22:55:00,2026-02-25T00:15:00,,80,2026-02-24 22:55:00,2026-02-24,22:55,1375.0,2026-02-25 00:15:00,2026-02-25,00:15,15.0,Tuesday
NCE,BCN,2026-02-24,145.97,AZ,4:35,2026-02-24T11:20:00,2026-02-24T12:30:00,,275,2026-02-24 11:20:00,2026-02-24,11:20,680.0,2026-02-24 12:30:00,2026-02-24,12:30,750.0,Tuesday
NCE,BCN,2026-02-24,145.97,AZ,7:55,2026-02-24T15:20:00,2026-02-24T16:30:00,,475,2026-02-24 15:20:00,2026-02-24,15:20,920.0,2026-02-24 16:30:00,2026-02-24,16:30,990.0,Tuesday
NCE,BCN,2026-02-24,145.97,AZ,11:55,2026-02-24T11:20:00,2026-02-24T12:30:00,,715,2026-02-24 11:20:00,2026-02-24,11:20,680.0,2026-02-24 12:30:00,2026-02-24,12:30,750.0,Tuesday
NCE,BCN,2026-02-24,145.97,AZ,19:30,2026-02-24T15:20:00,2026-02-24T16:30:00,,1170,2026-02-24 15:20:00,2026-02-24,15:20,920.0,2026-02-24 16:30:00,2026-02-24,16:30,990.0,Tuesday
NCE,BCN,2026-02-24,162.41,IB,13:30,2026-02-24T18:55:00,2026-02-24T20:55:00,,810,2026-02-24 18:55:00,2026-02-24,18:55,1135.0,2026-02-24 20:55:00,2026-02-24,20:55,1255.0,Tuesday
NCE,BCN,2026-02-24,187.0,TP,16:05,2026-02-24T18:00:00,2026-02-24T19:45:00,,965,2026-02-24 18:00:00,2026-02-24,18:00,1080.0,2026-02-24 19:45:00,2026-02-24,19:45,1185.0,Tuesday
NCE,BCN,2026-02-24,198.29,AF,4:00,2026-02-24T11:00:00,2026-02-24T12:35:00,,240,2026-02-24 11:00:00,2026-02-24,11:00,660.0,2026-02-24 12:35:00,2026-02-24,12:35,755.0,Tuesday
NCE,BCN,2026-02-24,198.29,AF,4:10,2026-02-24T15:10:00,2026-02-24T16:45:00,,250,2026-02-24 15:10:00,2026-02-24,15:10,910.0,2026-02-24 16:45:00,2026-02-24,16:45,1005.0,Tuesday
NCE,BCN,2026-02-24,198.29,AF,4:40,2026-02-24T18:15:00,2026-02-24T19:55:00,,280,2026-02-24 18:15:00,2026-02-24,18:15,1095.0,2026-02-24 19:55:00,2026-02-24,19:55,1195.0,Tuesday
NCE,BCN,2026-02-24,198.29,AF,5:00,2026-02-24T12:05:00,2026-02-24T13:45:00,,300,2026-02-24 12:05:00,2026-02-24,12:05,725.0,2026-02-24 13:45:00,2026-02-24,13:45,825.0,Tuesday
NCE,BCN,2026-02-24,198.29,AF,6:05,2026-02-24T11:00:00,2026-02-24T12:35:00,,365,2026-02-24 11:00:00,2026-02-24,11:00,660.0,2026-02-24 12:35:00,2026-02-24,12:35,755.0,Tuesday
NCE,BCN,2026-02-25,66.56,VY,1:20,2026-02-25T22:55:00,2026-02-26T00:15:00,,80,2026-02-25 22:55:00,2026-02-25,22:55,1375.0,2026-02-26 00:15:00,2026-02-26,00:15,15.0,Wednesday
NCE,BCN,2026-02-25,77.56,VY,1:15,2026-02-25T09:00:00,2026-02-25T10:15:00,,75,2026-02-25 09:00:00,2026-02-25,09:00,540.0,2026-02-25 10:15:00,2026-02-25,10:15,615.0,Wednesday
NCE,BCN,2026-02-25,77.56,IB,1:15,2026-02-25T09:00:00,2026-02-25T10:15:00,,75,2026-02-25 09:00:00,2026-02-25,09:00,540.0,2026-02-25 10:15:00,2026-02-25,10:15,615.0,Wednesday
NCE,BCN,2026-02-25,77.56,IB,1:20,2026-02-25T22:55:00,2026-02-26T00:15:00,,80,2026-02-25 22:55:00,2026-02-25,22:55,1375.0,2026-02-26 00:15:00,2026-02-26,00:15,15.0,Wednesday
NCE,BCN,2026-02-25,137.41,IB,5:35,2026-02-25T12:35:00,2026-02-25T14:35:00,,335,2026-02-25 12:35:00,2026-02-25,12:35,755.0,2026-02-25 14:35:00,2026-02-25,14:35,875.0,Wednesday
NCE,BCN,2026-02-25,139.28,A3,22:45,2026-02-25T11:40:00,2026-02-25T15:05:00,,1365,2026-02-25 11:40:00,2026-02-25,11:40,700.0,2026-02-25 15:05:00,2026-02-25,15:05,905.0,Wednesday
NCE,BCN,2026-02-25,139.28,A3,29:30,2026-02-25T11:40:00,2026-02-25T15:05:00,,1770,2026-02-25 11:40:00,2026-02-25,11:40,700.0,2026-02-25 15:05:00,2026-02-25,15:05,905.0,Wednesday
NCE,BCN,2026-02-25,145.97,AZ,4:35,2026-02-25T11:20:00,2026-02-25T12:30:00,,275,2026-02-25 11:20:00,2026-02-25,11:20,680.0,2026-02-25 12:30:00,2026-02-25,12:30,750.0,Wednesday
NCE,BCN,2026-02-25,145.97,AZ,7:55,2026-02-25T15:20:00,2026-02-25T16:30:00,,475,2026-02-25 15:20:00,2026-02-25,15:20,920.0,2026-02-25 16:30:00,2026-02-25,16:30,990.0,Wednesday
NCE,BCN,2026-02-25,145.97,AZ,11:55,2026-02-25T11:20:00,2026-02-25T12:30:00,,715,2026-02-25 11:20:00,2026-02-25,11:20,680.0,2026-02-25 12:30:00,2026-02-25,12:30,750.0,Wednesday
NCE,BCN,2026-02-25,145.97,AZ,19:30,2026-02-25T15:20:00,2026-02-25T16:30:00,,1170,2026-02-25 15:20:00,2026-02-25,15:20,920.0,2026-02-25 16:30:00,2026-02-25,16:30,990.0,Wednesday
NCE,BCN,2026-02-25,158.5,TU,4:45,2026-02-25T09:15:00,2026-02-25T10:50:00,,285,2026-02-25 09:15:00,2026-02-25,09:15,555.0,2026-02-25 10:50:00,2026-02-25,10:50,650.0,Wednesday
NCE,BCN,2026-02-25,198.29,AF,4:10,2026-02-25T15:10:00,2026-02-25T16:45:00,,250,2026-02-25 15:10:00,2026-02-25,15:10,910.0,2026-02-25 16:45:00,2026-02-25,16:45,1005.0,Wednesday
NCE,BCN,2026-02-25,198.29,AF,4:40,2026-02-25T18:15:00,2026-02-25T19:55:00,,280,2026-02-25 18:15:00,2026-02-25,18:15,1095.0,2026-02-25 19:55:00,2026-02-25,19:55,1195.0,Wednesday
NCE,BCN,2026-02-25,198.29,AF,5:00,2026-02-25T12:05:00,2026-02-25T13:45:00,,300,2026-02-25 12:05:00,2026-02-25,12:05,725.0,2026-02-25 13:45:00,2026-02-25,13:45,825.0,Wednesday
NCE,BCN,2026-02-26,77.56,VY,1:15,2026-02-26T09:00:00,2026-02-26T10:15:00,,75,2026-02-26 09:00:00,2026-02-26,09:00,540.0,2026-02-26 10:15:00,2026-02-26,10:15,615.0,Thursday
NCE,BCN,2026-02-26,77.56,VY,1:20,2026-02-26T22:55:00,2026-02-27T00:15:00,,80,2026-02-26 22:55:00,2026-02-26,22:55,1375.0,2026-02-27 00:15:00,2026-02-27,00:15,15.0,Thursday
NCE,BCN,2026-02-26,77.56,IB,1:15,2026-02-26T09:00:00,2026-02-26T10:15:00,,75,2026-02-26 09:00:00,2026-02-26,09:00,540.0,2026-02-26 10:15:00,2026-02-26,10:15,615.0,Thursday
NCE,BCN,2026-02-26,77.56,IB,1:20,2026-02-26T22:55:00,2026-02-27T00:15:00,,80,2026-02-26 22:55:00,2026-02-26,22:55,1375.0,2026-02-27 00:15:00,2026-02-27,00:15,15.0,Thursday
NCE,BCN,2026-02-26,145.9,DY,12:40,2026-02-26T10:40:00,2026-02-26T13:35:00,,760,2026-02-26 10:40:00,2026-02-26,10:40,640.0,2026-02-26 13:35:00,2026-02-26,13:35,815.0,Thursday
NCE,BCN,2026-02-26,145.97,AZ,4:35,2026-02-26T11:20:00,2026-02-26T12:30:00,,275,2026-02-26 11:20:00,2026-02-26,11:20,680.0,2026-02-26 12:30:00,2026-02-26,12:30,750.0,Thursday
NCE,BCN,2026-02-26,145.97,AZ,7:55,2026-02-26T15:20:00,2026-02-26T16:30:00,,475,2026-02-26 15:20:00,2026-02-26,15:20,920.0,2026-02-26 16:30:00,2026-02-26,16:30,990.0,Thursday
NCE,BCN,2026-02-26,145.97,AZ,11:55,2026-02-26T11:20:00,2026-02-26T12:30:00,,715,2026-02-26 11:20:00,2026-02-26,11:20,680.0,2026-02-26 12:30:00,2026-02-26,12:30,750.0,Thursday
NCE,BCN,2026-02-26,154.9,DY,29:25,2026-02-26T10:40:00,2026-02-26T13:35:00,,1765,2026-02-26 10:40:00,2026-02-26,10:40,640.0,2026-02-26 13:35:00,2026-02-26,13:35,815.0,Thursday
NCE,BCN,2026-02-26,161.0,TP,5:55,2026-02-26T05:50:00,2026-02-26T07:35:00,,355,2026-02-26 05:50:00,2026-02-26,05:50,350.0,2026-02-26 07:35:00,2026-02-26,07:35,455.0,Thursday
NCE,BCN,2026-02-26,161.0,TP,7:55,2026-02-26T05:50:00,2026-02-26T07:35:00,,475,2026-02-26 05:50:00,2026-02-26,05:50,350.0,2026-02-26 07:35:00,2026-02-26,07:35,455.0,Thursday
NCE,BCN,2026-02-26,162.41,IB,13:30,2026-02-26T18:55:00,2026-02-26T20:55:00,,810,2026-02-26 18:55:00,2026-02-26,18:55,1135.0,2026-02-26 20:55:00,2026-02-26,20:55,1255.0,Thursday
NCE,BCN,2026-02-26,187.0,TP,17:30,2026-02-26T18:15:00,2026-02-26T20:00:00,,1050,2026-02-26 18:15:00,2026-02-26,18:15,1095.0,2026-02-26 20:00:00,2026-02-26,20:00,1200.0,Thursday
NCE,BCN,2026-02-26,192.41,VY,4:35,2026-02-26T12:35:00,2026-02-26T14:35:00,,275,2026-02-26 12:35:00,2026-02-26,12:35,755.0,2026-02-26 14:35:00,2026-02-26,14:35,875.0,Thursday
NCE,BCN,2026-02-26,195.85,DY,16:10,2026-02-26T20:30:00,2026-02-26T23:20:00,,970,2026-02-26 20:30:00,2026-02-26,20:30,1230.0,2026-02-26 23:20:00,2026-02-26,23:20,1400.0,Thursday
NCE,BCN,2026-02-27,66.56,VY,1:15,2026-02-27T09:00:00,2026-02-27T10:15:00,,75,2026-02-27 09:00:00,2026-02-27,09:00,540.0,2026-02-27 10:15:00,2026-02-27,10:15,615.0,Friday
NCE,BCN,2026-02-27,77.56,IB,1:15,2026-02-27T09:00:00,2026-02-27T10:15:00,,75,2026-02-27 09:00:00,2026-02-27,09:00,540.0,2026-02-27 10:15:00,2026-02-27,10:15,615.0,Friday
NCE,BCN,2026-02-27,77.56,IB,1:20,2026-02-27T22:55:00,2026-02-28T00:15:00,,80,2026-02-27 22:55:00,2026-02-27,22:55,1375.0,2026-02-28 00:15:00,2026-02-28,00:15,15.0,Friday
NCE,BCN,2026-02-27,77.56,VY,1:20,2026-02-27T22:55:00,2026-02-28T00:15:00,,80,2026-02-27 22:55:00,2026-02-27,22:55,1375.0,2026-02-28 00:15:00,2026-02-28,00:15,15.0,Friday
NCE,BCN,2026-02-27,124.3,AF,17:15,2026-02-27T17:10:00,2026-02-27T19:15:00,,1035,2026-02-27 17:10:00,2026-02-27,17:10,1030.0,2026-02-27 19:15:00,2026-02-27,19:15,1155.0,Friday
NCE,BCN,2026-02-27,137.41,IB,5:35,2026-02-27T12:35:00,2026-02-27T14:35:00,,335,2026-02-27 12:35:00,2026-02-27,12:35,755.0,2026-02-27 14:35:00,2026-02-27,14:35,875.0,Friday
NCE,BCN,2026-02-27,139.28,A3,22:45,2026-02-27T11:40:00,2026-02-27T15:05:00,,1365,2026-02-27 11:40:00,2026-02-27,11:40,700.0,2026-02-27 15:05:00,2026-02-27,15:05,905.0,Friday
NCE,BCN,2026-02-27,139.28,A3,29:30,2026-02-27T11:40:00,2026-02-27T15:05:00,,1770,2026-02-27 11:40:00,2026-02-27,11:40,700.0,2026-02-27 15:05:00,2026-02-27,15:05,905.0,Friday
NCE,BCN,2026-02-27,142.16,DY,12:20,2026-02-27T11:05:00,2026-02-27T13:20:00,,740,2026-02-27 11:05:00,2026-02-27,11:05,665.0,2026-02-27 13:20:00,2026-02-27,13:20,800.0,Friday
NCE,BCN,2026-02-27,162.41,TU,12:40,2026-02-27T09:15:00,2026-02-27T10:50:00,,760,2026-02-27 09:15:00,2026-02-27,09:15,555.0,2026-02-27 10:50:00,2026-02-27,10:50,650.0,Friday
NCE,BCN,2026-02-27,182.3,AF,5:45,2026-02-27T06:30:00,2026-02-27T08:35:00,,345,2026-02-27 06:30:00,2026-02-27,06:30,390.0,2026-02-27 08:35:00,2026-02-27,08:35,515.0,Friday
NCE,BCN,2026-02-27,182.3,AF,5:55,2026-02-27T17:10:00,2026-02-27T19:15:00,,355,2026-02-27 17:10:00,2026-02-27,17:10,1030.0,2026-02-27 19:15:00,2026-02-27,19:15,1155.0,Friday
NCE,BCN,2026-02-27,182.3,AF,6:45,2026-02-27T12:20:00,2026-02-27T14:25:00,,405,2026-02-27 12:20:00,2026-02-27,12:20,740.0,2026-02-27 14:25:00,2026-02-27,14:25,865.0,Friday
NCE,BCN,2026-02-27,182.3,AF,10:00,2026-02-27T06:30:00,2026-02-27T08:35:00,,600,2026-02-27 06:30:00,2026-02-27,06:30,390.0,2026-02-27 08:35:00,2026-02-27,08:35,515.0,Friday
NCE,BCN,2026-02-27,182.3,AF,10:45,2026-02-27T12:20:00,2026-02-27T14:25:00,,645,2026-02-27 12:20:00,2026-02-27,12:20,740.0,2026-02-27 14:25:00,2026-02-27,14:25,865.0,Friday
NCE,BCN,2026-02-28,66.56,VY,1:15,2026-02-28T09:00:00,2026-02-28T10:15:00,,75,2026-02-28 09:00:00,2026-02-28,09:00,540.0,2026-02-28 10:15:00,2026-02-28,10:15,615.0,Saturday
NCE,BCN,2026-02-28,66.56,VY,1:20,2026-02-28T22:55:00,2026-03-01T00:15:00,,80,2026-02-28 22:55:00,2026-02-28,22:55,1375.0,2026-03-01 00:15:00,2026-03-01,00:15,15.0,Saturday
NCE,BCN,2026-02-28,77.56,IB,1:15,2026-02-28T09:00:00,2026-02-28T10:15:00,,75,2026-02-28 09:00:00,2026-02-28,09:00,540.0,2026-02-28 10:15:00,2026-02-28,10:15,615.0,Saturday
NCE,BCN,2026-02-28,77.56,IB,1:20,2026-02-28T22:55:00,2026-03-01T00:15:00,,80,2026-02-28 22:55:00,2026-02-28,22:55,1375.0,2026-03-01 00:15:00,2026-03-01,00:15,15.0,Saturday
NCE,BCN,2026-02-28,124.3,AF,6:45,2026-02-28T12:20:00,2026-02-28T14:25:00,,405,2026-02-28 12:20:00,2026-02-28,12:20,740.0,2026-02-28 14:25:00,2026-02-28,14:25,865.0,Saturday
NCE,BCN,2026-02-28,124.3,AF,17:15,2026-02-28T17:10:00,2026-02-28T19:15:00,,1035,2026-02-28 17:10:00,2026-02-28,17:10,1030.0,2026-02-28 19:15:00,2026-02-28,19:15,1155.0,Saturday
NCE,BCN,2026-02-28,124.3,AF,19:05,2026-02-28T17:10:00,2026-02-28T19:15:00,,1145,2026-02-28 17:10:00,2026-02-28,17:10,1030.0,2026-02-28 19:15:00,2026-02-28,19:15,1155.0,Saturday
NCE,BCN,2026-02-28,124.3,AF,22:05,2026-02-28T12:20:00,2026-02-28T14:25:00,,1325,2026-02-28 12:20:00,2026-02-28,12:20,740.0,2026-02-28 14:25:00,2026-02-28,14:25,865.0,Saturday
NCE,BCN,2026-02-28,137.0,TP,5:45,2026-02-28T18:00:00,2026-02-28T19:45:00,,345,2026-02-28 18:00:00,2026-02-28,18:00,1080.0,2026-02-28 19:45:00,2026-02-28,19:45,1185.0,Saturday
NCE,BCN,2026-02-28,137.41,IB,5:35,2026-02-28T12:35:00,2026-02-28T14:35:00,,335,2026-02-28 12:35:00,2026-02-28,12:35,755.0,2026-02-28 14:35:00,2026-02-28,14:35,875.0,Saturday
NCE,BCN,2026-02-28,148.0,TP,16:05,2026-02-28T18:00:00,2026-02-28T19:45:00,,965,2026-02-28 18:00:00,2026-02-28,18:00,1080.0,2026-02-28 19:45:00,2026-02-28,19:45,1185.0,Saturday
NCE,BCN,2026-02-28,148.3,AF,10:00,2026-02-28T06:30:00,2026-02-28T08:35:00,,600,2026-02-28 06:30:00,2026-02-28,06:30,390.0,2026-02-28 08:35:00,2026-02-28,08:35,515.0,Saturday
NCE,BCN,2026-02-28,161.0,TP,5:55,2026-02-28T05:50:00,2026-02-28T07:35:00,,355,2026-02-28 05:50:00,2026-02-28,05:50,350.0,2026-02-28 07:35:00,2026-02-28,07:35,455.0,Saturday
NCE,BCN,2026-02-28,161.0,TP,7:55,2026-02-28T05:50:00,2026-02-28T07:35:00,,475,2026-02-28 05:50:00,2026-02-28,05:50,350.0,2026-02-28 07:35:00,2026-02-28,07:35,455.0,Saturday
NCE,BCN,2026-02-28,182.3,AF,5:45,2026-02-28T06:30:00,2026-02-28T08:35:00,,345,2026-02-28 06:30:00,2026-02-28,06:30,390.0,2026-02-28 08:35:00,2026-02-28,08:35,515.0,Saturday
NCE,BCN,2026-03-01,77.56,VY,1:15,2026-03-01T09:00:00,2026-03-01T10:15:00,,75,2026-03-01 09:00:00,2026-03-01,09:00,540.0,2026-03-01 10:15:00,2026-03-01,10:15,615.0,Sunday
NCE,BCN,2026-03-01,77.56,VY,1:20,2026-03-01T22:55:00,2026-03-02T00:15:00,,80,2026-03-01 22:55:00,2026-03-01,22:55,1375.0,2026-03-02 00:15:00,2026-03-02,00:15,15.0,Sunday
NCE,BCN,2026-03-01,77.56,IB,1:15,2026-03-01T09:00:00,2026-03-01T10:15:00,,75,2026-03-01 09:00:00,2026-03-01,09:00,540.0,2026-03-01 10:15:00,2026-03-01,10:15,615.0,Sunday
NCE,BCN,2026-03-01,77.56,IB,1:20,2026-03-01T22:55:00,2026-03-02T00:15:00,,80,2026-03-01 22:55:00,2026-03-01,22:55,1375.0,2026-03-02 00:15:00,2026-03-02,00:15,15.0,Sunday
NCE,BCN,2026-03-01,137.0,TP,5:55,2026-03-01T05:50:00,2026-03-01T07:35:00,,355,2026-03-01 05:50:00,2026-03-01,05:50,350.0,2026-03-01 07:35:00,2026-03-01,07:35,455.0,Sunday
NCE,BCN,2026-03-01,137.0,TP,7:55,2026-03-01T05:50:00,2026-03-01T07:35:00,,475,2026-03-01 05:50:00,2026-03-01,05:50,350.0,2026-03-01 07:35:00,2026-03-01,07:35,455.0,Sunday
